id,loan_amnt,funded_amnt,installment,home_ownership,annual_inc,issue_d,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,loan_status,term,fico,int_rate,revol_util,grade
3016303,4500,4500,164.39,MORTGAGE,39000,2/1/2013,OH,25.88,3,2/1/2005,2,6,0,4958,16,Current,36,502,18.75,78.7,C
3016305,12000,12000,412.06,MORTGAGE,190000,2/1/2013,MD,11.38,0,4/1/1986,0,10,0,128893,41,Current,36,608,14.33,66.2,B
3016306,24375,24375,834.15,RENT,55000,1/1/2013,RI,15.55,0,5/1/2000,0,7,0,33754,20,Current,36,525,14.09,92.7,B
3016313,1600,1600,58.45,MORTGAGE,86000,1/1/2013,AL,12.92,4,1/1/1993,2,21,0,1978,32,Current,36,555,18.75,76.1,C
3016327,12175,12175,444.75,MORTGAGE,75000,1/1/2013,NJ,15.38,0,12/1/2000,1,11,0,11619,29,Current,36,546,18.75,86.9,C
3016329,15000,15000,529.51,MORTGAGE,52786,1/1/2013,OH,25.3,0,5/1/1999,1,16,1,10297,40,Charged Off,36,522,16.29,46,B
3016333,24000,24000,547.43,MORTGAGE,76000,1/1/2013,NY,25.69,0,12/1/1997,3,10,0,75614,19,Charged Off,60,547,13.11,60.2,B
3016336,20000,20000,557.74,RENT,70000,1/1/2013,NY,21.54,0,1/1/1997,2,19,0,33480,21,Current,60,541,22.47,48.5,C
3016337,17600,17600,426.13,MORTGAGE,54000,1/1/2013,IN,11.36,0,3/1/1999,0,8,0,21947,25,Current,60,524,15.8,75.9,B
3016341,12000,12000,432.45,RENT,75000,2/1/2013,NJ,17.6,0,12/1/2001,2,10,0,15811,22,Current,36,546,17.77,75.3,C
3016343,24000,24000,547.43,MORTGAGE,85000,1/1/2013,MA,10.98,1,10/1/1991,1,6,0,35464,29,Current,60,554,13.11,66.8,B
3016351,15000,15000,536.81,RENT,55000,1/1/2013,RI,13.66,0,8/1/1981,1,14,0,9244,21,Current,36,525,17.27,65.1,B
3016352,28000,28000,624.55,MORTGAGE,82000,1/1/2013,AZ,21.6,0,6/1/1994,0,10,1,40394,22,Current,60,552,12.12,56.8,B
3016354,25000,25000,605.3,MORTGAGE,65500,1/1/2013,MA,21.18,0,5/1/1996,1,26,0,27327,44,Current,60,537,15.8,36.6,B
3016363,18000,18000,435.82,RENT,41200,1/1/2013,CA,25.43,0,9/1/2003,0,12,0,11874,19,Current,60,506,15.8,61.5,B
3016365,20000,20000,686.77,RENT,52000,1/1/2013,NY,18.09,0,6/1/2004,1,18,0,19284,24,Current,36,521,14.33,77.4,B
3016371,20000,20000,656.11,MORTGAGE,50000,1/1/2013,TX,4.75,0,11/1/2000,0,11,0,6390,17,Current,36,519,11.14,26.1,B
3016378,15000,15000,547.95,RENT,60000,1/1/2013,IL,19.12,0,4/1/2001,2,9,2,11784,20,Current,36,531,18.75,60.4,C
3016384,12000,12000,388.11,MORTGAGE,85000,1/1/2013,PA,25.04,0,2/1/1998,1,18,0,6794,42,Current,36,554,10.16,47.8,B
3016390,3600,3600,126.22,RENT,71000,1/1/2013,VA,3.14,0,1/1/2000,1,5,1,3507,11,Current,36,542,15.8,27.8,B
3016393,10075,10075,345.96,MORTGAGE,155000,1/1/2013,MA,5.02,3,1/1/1996,2,14,0,5108,45,Current,36,594,14.33,37.3,B
3016394,20050,20050,735.47,RENT,45000,1/1/2013,NY,30.35,0,4/1/2009,1,19,0,12105,32,Current,36,512,19.05,64.4,C
3016406,17500,17500,428.27,MORTGAGE,65437,1/1/2013,NY,27.66,0,11/1/2002,1,12,0,13880,35,Current,60,537,16.29,91.3,B
3016421,15000,15000,460.56,MORTGAGE,100000,1/1/2013,NC,9.16,1,12/1/1996,0,9,0,33994,14,Current,36,565,6.62,56.1,A
3016422,10000,10000,350.59,RENT,65000,1/1/2013,NJ,11.83,0,1/1/1997,2,11,0,24947,18,Current,36,536,15.8,80,B
3016428,25475,25475,874.77,RENT,58000,1/1/2013,MD,18.54,1,4/1/1986,1,12,0,32841,24,Current,36,529,14.33,49.2,B
3016430,10000,10000,323.43,RENT,44000,1/1/2013,NY,3.9,0,6/1/1997,0,6,0,5160,17,Current,36,510,10.16,47.8,B
3016442,12175,12175,405.09,MORTGAGE,50000,1/1/2013,FL,24.55,0,9/1/2001,0,8,0,9171,16,Charged Off,36,519,12.12,98.6,B
3016471,7225,7225,253.3,MORTGAGE,48000,1/1/2013,NJ,24.18,0,10/1/1988,2,12,1,9936,38,Current,36,516,15.8,68.1,B
3016492,5000,5000,182.65,RENT,35000,1/1/2013,IL,12.41,0,1/1/2008,1,5,0,4497,5,Current,36,495,18.75,64.2,C
3016501,22725,22725,756.1,MORTGAGE,51000,2/1/2013,FL,17.51,0,6/1/1999,0,5,0,25812,13,Current,36,520,12.12,84.1,B
3016508,35000,35000,936.86,MORTGAGE,125000,1/1/2013,TX,10.03,0,12/1/1994,3,20,0,29297,32,Current,60,580,20.49,67.8,C
3016512,7750,7750,284.29,RENT,65000,1/1/2013,FL,13.83,0,6/1/2006,0,5,0,11377,9,Current,36,536,19.05,83.7,C
3016513,12000,12000,412.06,RENT,68000,1/1/2013,WA,13.04,0,2/1/1994,1,7,0,11080,23,Current,36,539,14.33,85.9,B
3016525,9850,9850,354.97,MORTGAGE,43000,1/1/2013,IL,19.65,0,10/1/2005,0,16,0,6346,19,Charged Off,36,509,17.77,31.6,C
3016542,8500,8500,295.95,RENT,31000,2/1/2013,FL,29.04,0,2/1/2003,0,6,0,6193,9,Current,36,487,15.31,70.4,B
3016554,28000,28000,944.92,MORTGAGE,325000,1/1/2013,NY,4.06,0,4/1/2007,1,14,0,36345,18,Current,36,644,13.11,68.6,B
3016563,19800,19800,565.37,RENT,44000,1/1/2013,AR,23.92,0,6/1/2000,0,8,1,7606,26,Current,60,510,23.63,65,C
3016589,10500,10500,359.33,RENT,58240,1/1/2013,OK,6.51,0,1/1/2000,1,7,1,10199,18,Current,36,529,14.09,53.4,B
3016600,17400,17400,562.76,RENT,140000,1/1/2013,CA,15.24,0,5/1/1996,0,9,0,50895,21,Current,36,587,10.16,78.5,B
3016605,28000,28000,610.75,RENT,135000,2/1/2013,WA,12.52,0,7/1/1999,0,6,0,39393,29,Current,60,585,11.14,46.7,B
3016614,4350,4350,153.56,RENT,25000,1/1/2013,NY,15.12,0,1/1/2001,0,10,2,12449,20,Current,36,472,16.29,48.3,B
3016623,10500,10500,339.6,MORTGAGE,195000,1/1/2013,VA,6.89,0,8/1/1998,1,9,1,12606,33,Current,36,610,10.16,59.5,B
3016632,12000,12000,412.06,MORTGAGE,60000,1/1/2013,VA,15.1,0,6/1/1990,0,16,0,15653,27,Current,36,531,14.33,76.7,B
3016641,2400,2400,87.68,RENT,40000,1/1/2013,FL,18.23,0,6/1/2008,0,18,0,1988,21,Current,36,504,18.75,16.6,C
3016644,6000,6000,194.06,MORTGAGE,45000,1/1/2013,UT,22.1,0,12/1/2000,0,9,0,7441,25,Current,36,512,10.16,56.4,B
3016658,10000,10000,317.54,RENT,65000,1/1/2013,CA,13.87,0,12/1/2001,0,12,0,10177,18,Current,36,536,8.9,23,A
3016671,8875,8875,295.29,MORTGAGE,32000,1/1/2013,WA,21.64,0,10/1/1997,1,11,0,12636,30,Current,36,489,12.12,43.1,B
3016684,21000,21000,513.93,MORTGAGE,80000,1/1/2013,OR,17.7,0,10/1/1988,1,15,0,16095,38,Current,60,550,16.29,68.2,B
3016699,21000,21000,639.15,MORTGAGE,150000,2/1/2013,CA,11.78,0,4/1/1997,5,12,0,173126,25,Current,36,592,6.03,24.1,A
3016711,12000,12000,388.11,MORTGAGE,38000,1/1/2013,IL,24.63,0,8/1/1989,0,8,0,29201,28,Current,36,500,10.16,63.9,B
3016715,9600,9600,329.65,MORTGAGE,31000,1/1/2013,OH,8.05,0,9/1/1990,1,8,1,9112,14,Current,36,487,14.33,62.8,B
3016719,12000,12000,399.26,RENT,42000,1/1/2013,VA,25.14,0,6/1/2003,0,15,0,17385,21,Current,36,507,12.12,65.4,B
3016727,9000,9000,309.05,RENT,67000,1/1/2013,NH,23.44,0,7/1/2002,0,9,0,25662,25,Current,36,538,14.33,79.9,B
3016742,35000,35000,1164.51,MORTGAGE,110000,1/1/2013,HI,23.73,0,11/1/1995,0,13,0,42565,25,Current,36,571,12.12,57.2,B
3016758,10000,10000,370.22,OWN,65000,1/1/2013,TX,.52,0,9/1/1993,3,2,0,197,26,Current,36,536,19.72,10.4,C
3016769,12375,12375,433.85,RENT,54000,1/1/2013,MD,15.58,0,11/1/1998,1,7,2,2854,15,Current,36,524,15.8,35.2,B
3016795,10000,10000,328.06,MORTGAGE,54000,1/1/2013,WA,26.13,0,9/1/1991,1,15,0,41377,37,Current,36,524,11.14,77.1,B
3016800,28000,28000,624.55,MORTGAGE,92974,1/1/2013,NY,11.19,0,11/1/2000,0,9,0,17032,14,Current,60,560,12.12,65.8,B
3016808,16000,16000,606.84,MORTGAGE,116000,1/1/2013,FL,16.78,0,3/1/1990,3,7,0,8667,18,Current,36,575,21.49,89.4,C
3016820,16000,16000,446.19,RENT,120000,1/1/2013,VA,16.87,0,12/1/1998,2,19,0,20094,26,Current,60,577,22.47,98,C
3016836,6500,6500,226.32,MORTGAGE,35000,2/1/2013,TX,13.27,1,10/1/1981,1,12,0,6562,22,Current,36,495,15.31,33.7,B
3016838,22800,22800,616.82,RENT,125000,1/1/2013,CA,14.65,0,3/1/1999,2,11,1,10390,18,Current,60,580,21,63,C
3016850,18000,18000,635.41,MORTGAGE,83500,1/1/2013,GA,2.31,2,10/1/2005,0,6,0,2105,11,Current,36,553,16.29,56.9,B
3016855,21250,21250,514.51,OWN,47800,1/1/2013,CA,23.87,0,9/1/1990,0,10,0,29566,13,Current,60,516,15.8,46.3,B
3016864,12000,12000,399.26,MORTGAGE,85000,1/1/2013,IN,21.8,2,3/1/1997,1,14,0,17027,32,Current,36,554,12.12,79.6,B
3016865,8500,8500,306.32,RENT,60000,1/1/2013,NY,26.44,0,12/1/1995,0,21,1,7570,37,Current,36,531,17.77,44.5,C
3016882,14900,14900,511.64,MORTGAGE,86000,2/1/2013,IN,25.44,0,2/1/1990,3,22,0,28265,58,Current,36,555,14.33,93.9,B
3016908,21000,21000,657.1,OWN,286000,1/1/2013,GA,14.98,0,1/1/1992,0,14,0,116994,23,Current,36,635,7.9,98.9,A
3016928,4000,4000,144.15,RENT,75000,1/1/2013,NJ,18.02,0,5/1/2006,0,14,0,13308,22,Current,36,546,17.77,80.2,C
3016963,18000,18000,560.91,OWN,84000,2/1/2013,CA,28.75,0,9/1/1981,0,12,0,26036,36,Current,36,553,7.62,91.4,A
3016965,19075,19075,625.76,MORTGAGE,69900,1/1/2013,MD,15.78,0,4/1/2001,1,11,0,5568,22,Current,36,541,11.14,33.1,B
3016970,13000,13000,444.88,MORTGAGE,60000,1/1/2013,IN,12.02,0,2/1/2000,0,8,0,10830,21,Current,36,531,14.09,69.9,B
3016971,24000,24000,762.08,RENT,80000,1/1/2013,CA,17.54,0,8/1/1999,1,17,0,29783,36,Current,36,550,8.9,54.2,A
3016974,16800,16800,566.95,MORTGAGE,49000,2/1/2013,FL,25.67,0,1/1/2004,0,13,0,11822,21,Current,36,517,13.11,82.1,B
3016979,15000,15000,499.08,MORTGAGE,96000,1/1/2013,WA,23.63,1,8/1/1988,4,18,0,30138,33,Current,36,562,12.12,70.5,B
3016980,10000,10000,307.04,MORTGAGE,62200,1/1/2013,GA,14.97,0,10/1/2005,2,14,0,12054,22,Current,36,533,6.62,27,A
3016981,12000,12000,399.26,MORTGAGE,41000,1/1/2013,NC,20.78,0,4/1/1999,0,7,0,26761,13,Current,36,505,12.12,66.6,B
3016988,25000,25000,779.04,MORTGAGE,110000,2/1/2013,CA,6.15,0,1/1/1996,1,11,0,3810,31,Current,36,571,7.62,12.7,A
3016994,16000,16000,517.48,MORTGAGE,115000,1/1/2013,NC,10.45,0,3/1/1998,1,12,0,35952,35,Current,36,574,10.16,70,B
3016995,18000,18000,615.99,MORTGAGE,45000,1/1/2013,FL,31.97,0,6/1/1993,0,7,1,21986,17,Current,36,512,14.09,85.5,B
3017010,30000,30000,684.29,MORTGAGE,82365,1/1/2013,PA,17.18,0,5/1/1969,0,43,0,32474,74,Current,60,552,13.11,11.6,B
3017012,35000,35000,956.55,MORTGAGE,117000,1/1/2013,CA,9.51,0,8/1/1994,3,9,0,37863,35,Current,60,575,21.49,89.7,C
3017028,20000,20000,557.74,RENT,95000,1/1/2013,FL,20.44,3,12/1/2002,4,19,0,35520,30,Current,60,562,22.47,67.7,C
3017046,7200,7200,263.02,RENT,65000,1/1/2013,MD,22.17,0,12/1/1995,0,16,0,7657,38,Current,36,536,18.75,77.1,C
3017060,11325,11325,387.56,MORTGAGE,80000,1/1/2013,CO,17.54,0,4/1/2002,2,9,1,7177,22,Current,36,550,14.09,65.2,B
3017068,18000,18000,491.94,MORTGAGE,45000,1/1/2013,SC,3.44,0,2/1/1996,0,5,0,4855,9,Charged Off,60,512,21.49,93.4,C
3017073,12000,12000,429.45,RENT,65000,1/1/2013,CA,20.07,0,7/1/2001,0,7,0,3747,26,Current,36,536,17.27,41.6,B
3017093,7200,7200,247.24,RENT,26000,1/1/2013,VA,12.28,0,8/1/2007,0,7,0,6870,15,Current,36,475,14.33,64.2,B
3017121,17500,17500,478.28,RENT,40000,1/1/2013,GA,18.63,1,9/1/1991,0,12,0,11882,20,Charged Off,60,504,21.49,41.5,C
3017124,24925,24925,758.61,MORTGAGE,87500,1/1/2013,NJ,8.51,1,1/1/1999,0,10,0,21715,20,Current,36,556,6.03,34.9,A
3017139,9000,9000,299.45,OWN,45000,1/1/2013,NC,10.93,0,7/1/1993,0,7,1,18356,16,Current,36,512,12.12,67.5,B
3017143,21000,21000,666.82,MORTGAGE,90000,1/1/2013,DE,23.11,0,8/1/1999,2,10,0,24092,36,Current,36,558,8.9,82.8,A
3017151,33600,33600,849.03,MORTGAGE,120000,2/1/2013,IL,21.51,0,9/1/1979,0,13,0,22372,39,Current,60,577,17.77,72.2,C
3017177,35000,35000,908.89,RENT,95000,1/1/2013,OH,13.89,0,6/1/1997,0,9,0,23814,24,Current,60,562,19.05,82.7,C
3017178,10000,10000,360.38,RENT,40000,1/1/2013,WA,15.9,1,4/1/2005,4,9,0,6004,15,Charged Off,36,504,17.77,60.6,C
3017180,12000,12000,420.71,RENT,54000,1/1/2013,TX,13.08,0,2/1/1986,1,11,1,7816,36,Current,36,524,15.8,63,B
3017199,11900,11900,401.59,MORTGAGE,55350,1/1/2013,NH,21.96,0,12/1/1995,0,11,0,19796,27,Current,36,525,13.11,93.8,B
3017203,12000,12000,393.67,RENT,80000,1/1/2013,FL,20.04,0,12/1/1982,0,16,0,20364,27,Current,36,550,11.14,78.6,B
3017221,20000,20000,426.52,MORTGAGE,80000,1/1/2013,CA,19.17,0,3/1/1988,0,13,0,31205,32,Current,60,550,10.16,38.6,B
3017258,13200,13200,480.47,RENT,50000,1/1/2013,IN,21.94,0,3/1/2006,2,15,0,7519,19,Charged Off,36,519,18.49,67.7,C
3017280,14075,14075,512.32,RENT,44000,1/1/2013,MD,26.78,0,7/1/2002,1,25,0,19248,34,Current,36,510,18.49,77.6,C
3017321,10000,10000,332.72,MORTGAGE,43000,1/1/2013,OR,9.57,0,12/1/1992,2,18,1,9467,38,Current,36,509,12.12,33.3,B
3017335,12000,12000,423.61,MORTGAGE,50000,1/1/2013,NY,18.83,0,8/1/2006,1,9,0,16774,16,Charged Off,36,519,16.29,82.6,B
3017349,9325,9325,314.7,MORTGAGE,55000,1/1/2013,FL,16.25,1,8/1/2004,0,10,0,12073,14,Charged Off,36,525,13.11,74.1,B
3017354,14000,14000,479.1,RENT,80000,1/1/2013,NY,7.97,0,6/1/1981,2,21,1,14156,25,Current,36,550,14.09,45.1,B
3017394,23850,23850,892.32,MORTGAGE,60000,1/1/2013,GA,22.38,1,10/1/1991,0,11,1,4376,59,Current,36,531,20.49,31.3,C
3017401,6000,6000,218.4,RENT,43000,1/1/2013,OR,20.15,0,6/1/2009,2,18,0,5098,24,Current,36,509,18.49,43.6,C
3017413,7000,7000,243.73,RENT,56400,1/1/2013,AZ,25.43,0,10/1/1997,0,11,1,6234,29,Current,36,527,15.31,49.1,B
3017421,17500,17500,419.18,MORTGAGE,70000,1/1/2013,VA,22.19,0,1/1/2001,0,11,0,27169,31,Current,60,541,15.31,92.7,B
3017425,10000,10000,353.01,RENT,46000,1/1/2013,OR,20.66,0,8/1/1989,1,16,0,9847,27,Current,36,999,16.29,71.4,B
3017449,27000,27000,982.77,MORTGAGE,70000,1/1/2013,TX,8.88,0,9/1/2002,0,7,0,14996,19,Current,36,541,18.49,89.8,C
3017464,20000,20000,499.96,RENT,56946,1/1/2013,KY,24.02,0,4/1/2003,1,7,0,12361,14,Current,60,527,17.27,54.9,B
3017486,10500,10500,375.77,RENT,64000,1/1/2013,FL,17.94,1,6/1/2002,1,18,0,5306,27,Current,36,535,17.27,61.1,B
3017487,12000,12000,393.67,RENT,40000,1/1/2013,CA,19.29,0,11/1/2001,2,9,0,11488,16,Current,36,504,11.14,50.8,B
3017510,5000,5000,175.3,OWN,25000,1/1/2013,UT,24.24,1,12/1/2007,0,6,0,4748,8,Current,36,472,15.8,53.3,B
3017515,15000,15000,499.08,RENT,45000,1/1/2013,OR,4.75,0,5/1/2005,0,4,1,7517,8,Current,36,512,12.12,41.5,B
3017519,24000,24000,750.97,MORTGAGE,101160,1/1/2013,WI,12.37,0,5/1/2001,1,11,0,37825,26,Current,36,566,7.9,86.4,A
3017535,1800,1800,66.64,MORTGAGE,46000,1/1/2013,OH,28.51,0,9/1/2003,2,12,0,23125,19,Current,36,513,19.72,72.5,C
3017574,16000,16000,387.4,MORTGAGE,100000,1/1/2013,CO,22.54,0,7/1/2000,0,13,0,64036,26,Current,60,565,15.8,78.6,B
3017578,23200,23200,771.91,MORTGAGE,156000,1/1/2013,MI,27.25,0,12/1/1995,1,18,0,68241,50,Charged Off,36,595,12.12,99.9,B
3017589,5000,5000,174.09,RENT,48000,1/1/2013,NY,8.35,0,7/1/2005,0,6,0,7648,7,Charged Off,36,516,15.31,86.9,B
3024579,6000,6000,206.03,RENT,34760,2/1/2013,CA,20.58,0,2/1/1994,0,6,1,5369,47,Current,36,494,14.33,29.3,B
3024615,10000,10000,342.22,RENT,50000,1/1/2013,AL,10.22,0,1/1/2002,0,5,1,5779,10,Current,36,519,14.09,73.2,B
3024644,7125,7125,248.08,MORTGAGE,24684,1/1/2013,FL,22.07,0,11/1/1974,1,9,1,6983,54,Current,36,472,15.31,55.4,B
3034580,16000,16000,517.48,MORTGAGE,90000,1/1/2013,AZ,13.63,0,11/1/1989,1,11,0,20771,37,Current,36,558,10.16,42,B
3034608,18300,18300,443.08,RENT,50000,1/1/2013,NV,18.41,2,5/1/1996,2,7,0,15091,17,Current,60,519,15.8,56.7,B
3034621,6600,6600,216.52,MORTGAGE,90000,1/1/2013,TX,16.89,0,6/1/1993,2,13,0,30491,30,Current,36,558,11.14,67.3,B
3034627,16000,16000,437.28,RENT,45000,1/1/2013,TX,13.33,2,8/1/1976,0,7,0,8347,10,Charged Off,60,512,21.49,58,C
3034629,24600,24600,638.82,MORTGAGE,70000,1/1/2013,TX,31.25,0,4/1/1984,0,12,0,48946,23,Charged Off,60,541,19.05,95.2,C
3034648,25000,25000,611.82,MORTGAGE,129000,1/1/2013,OR,16.59,0,1/1/1987,0,10,0,29782,28,Current,60,582,16.29,87.3,B
3034653,24000,24000,574.88,MORTGAGE,82000,1/1/2013,WI,27.25,0,8/1/1991,1,12,0,28309,31,Current,60,552,15.31,89.9,B
3034655,30000,30000,1044.52,MORTGAGE,72000,1/1/2013,KS,17.57,1,11/1/1983,1,10,0,25605,32,Charged Off,36,543,15.31,67.6,B
3034663,5500,5500,185.61,RENT,30000,1/1/2013,CA,11.88,0,10/1/2003,0,10,1,6344,13,Current,36,485,13.11,50.3,B
3034676,13000,13000,438.72,RENT,69000,1/1/2013,CA,7.46,0,7/1/2005,1,10,1,13296,17,Current,36,540,13.11,58.1,B
3054601,21000,21000,458.06,MORTGAGE,80000,1/1/2013,MA,29.92,0,4/1/2000,0,8,0,33595,19,Current,60,550,11.14,90.6,B
3054606,12000,12000,399.26,MORTGAGE,61513,1/1/2013,VT,24.7,0,9/1/2000,2,9,0,16323,42,Charged Off,36,533,12.12,65.4,B
3054607,3200,3200,109.89,MORTGAGE,40000,1/1/2013,FL,24.15,0,7/1/1991,3,10,0,17897,19,Charged Off,36,504,14.33,69.6,B
3054609,10500,10500,339.6,MORTGAGE,120000,1/1/2013,NY,2.24,0,1/1/1993,0,4,0,13548,13,Current,36,577,10.16,92.2,B
3054615,2000,2000,72.08,MORTGAGE,120760,1/1/2013,KY,10.36,0,3/1/1991,2,9,0,9923,38,Current,36,578,17.77,62.4,C
3054663,15000,15000,529.51,RENT,90000,1/1/2013,FL,14.36,0,9/1/1993,2,24,0,21965,40,Charged Off,36,558,16.29,46,B
3054689,8000,8000,262.45,MORTGAGE,110000,1/1/2013,DE,11.05,1,10/1/2000,2,17,0,15876,29,Current,36,571,11.14,68.4,B
3054694,4800,4800,180.85,MORTGAGE,50000,1/1/2013,NC,13.54,0,9/1/1996,2,9,0,4537,10,Current,36,519,21,87.2,C
3054704,15000,15000,492.08,RENT,57000,1/1/2013,NY,16.78,0,3/1/2002,0,13,0,15090,16,Current,36,527,11.14,43.2,B
3054719,12000,12000,432.45,MORTGAGE,95000,1/1/2013,PA,23.13,0,6/1/1998,0,9,1,27316,36,Current,36,562,17.77,82.5,C
3054720,11500,11500,400.4,MORTGAGE,33500,1/1/2013,CA,21.56,0,12/1/2002,0,6,1,7764,11,Current,36,492,15.31,91.3,B
3054727,20500,20500,629.43,MORTGAGE,106000,1/1/2013,SC,10.34,0,7/1/2001,2,8,0,23553,30,Current,36,569,6.62,52.8,A
3054728,3000,3000,103.02,MORTGAGE,50000,1/1/2013,CA,9.6,0,10/1/2004,1,5,1,17785,8,Current,36,519,14.33,44.5,B
3054729,25100,25100,661.1,MORTGAGE,56730.6,1/1/2013,NJ,14.72,1,1/1/2003,3,11,0,16256,19,Current,60,527,19.72,67.2,C
3054730,3200,3200,112.97,RENT,43000,1/1/2013,NY,15.93,0,7/1/2003,1,7,0,13811,15,Charged Off,36,509,16.29,80.5,B
3054731,7200,7200,246.4,RENT,33000,1/1/2013,CA,9.75,0,6/1/1996,0,6,1,7078,13,Current,36,491,14.09,67.4,B
3054732,20000,20000,623.23,MORTGAGE,208000,1/1/2013,CA,7.17,0,9/1/1972,4,7,0,8469,15,Current,36,614,7.62,11,A
3054739,6000,6000,214.73,RENT,23000,1/1/2013,GA,15.98,0,8/1/2005,1,7,0,10107,8,Current,36,467,17.27,70.7,B
3054741,12000,12000,287.44,MORTGAGE,50000,1/1/2013,NY,7.92,0,4/1/1985,0,16,0,11310,22,Current,60,519,15.31,26.3,B
3054747,16000,16000,524.89,RENT,95200,1/1/2013,NY,10.05,0,11/1/2007,0,7,0,16336,13,Current,36,562,11.14,77.4,B
3054748,18550,18550,463.72,MORTGAGE,42000,1/1/2013,MO,17.74,1,4/1/1999,0,7,0,5952,26,Current,60,507,17.27,48.8,B
3054758,14825,14825,493.26,MORTGAGE,59000,1/1/2013,GA,30.37,1,3/1/1997,0,15,0,18565,35,Charged Off,36,530,12.12,70.9,B
3054765,23000,23000,574.96,MORTGAGE,55000,1/1/2013,NY,21.43,0,10/1/2001,0,12,0,28341,24,Current,60,525,17.27,72.6,B
3054769,18000,18000,582.17,MORTGAGE,72000,1/1/2013,TX,22.03,0,9/1/1986,1,11,1,35590,22,Current,36,543,10.16,73.9,B
3054770,10000,10000,343.39,MORTGAGE,70000,1/1/2013,CT,14.67,3,2/1/1991,0,10,0,15903,25,Current,36,541,14.33,69.4,B
3054796,26500,26500,825.78,MORTGAGE,195000,1/1/2013,NY,5.83,0,7/1/1984,0,14,0,20838,32,Current,36,610,7.62,20.2,A
3054801,11000,11000,355.77,MORTGAGE,72000,1/1/2013,AZ,34.17,0,8/1/1990,0,14,0,32882,31,Charged Off,36,543,10.16,53,B
3054805,16000,16000,560.94,MORTGAGE,90000,1/1/2013,GA,17.79,0,2/1/2000,2,6,0,9855,26,Current,36,558,15.8,96.6,B
3054827,28000,28000,610.75,MORTGAGE,275000,2/1/2013,TX,10.29,0,2/1/1964,0,20,0,39340,58,Current,60,633,11.14,54.4,B
3054832,20050,20050,447.22,MORTGAGE,90000,1/1/2013,LA,12.8,0,11/1/1999,0,9,0,11195,36,Current,60,558,12.12,90.5,B
3054852,28000,28000,918.55,OWN,105600,1/1/2013,GA,27.15,0,11/1/1996,1,14,0,46580,30,Current,36,569,11.14,94.7,B
3054904,17000,17000,407.21,MORTGAGE,45000,1/1/2013,TX,29.17,0,3/1/2001,0,8,0,5887,29,Charged Off,60,512,15.31,52.6,B
3054905,20000,20000,546.6,MORTGAGE,45000,1/1/2013,NY,21.81,0,10/1/1998,1,11,0,14951,44,Current,60,512,21.49,84.9,C
3054906,7900,7900,262.85,RENT,45000,1/1/2013,LA,9.36,0,12/1/2006,0,5,0,8670,6,Current,36,512,12.12,66.2,B
3054913,29100,29100,766.45,OWN,65582.92,1/1/2013,MA,22.29,0,6/1/1997,0,15,0,30195,26,Current,60, ,19.72,74.7,C
3054914,6800,6800,219.93,MORTGAGE,78000,1/1/2013,FL,19.86,0,5/1/1993,1,9,1,3973,28,Current,36,548,10.16,22.1,B
3054945,13650,13650,460.65,RENT,52000,2/1/2013,NY,14.08,0,10/1/2005,0,15,0,11917,20,Current,36,521,13.11,65.8,B
3054955,23000,23000,476.33,MORTGAGE,90000,1/1/2013,MA,22.24,0,12/1/1995,1,22,0,14718,48,Current,60,558,8.9,22.9,A
3054958,9000,9000,317.71,RENT,50000,1/1/2013,CA,11.28,1,8/1/2004,0,6,0,3556,13,Current,36,519,16.29,79,B
3054959,15000,15000,506.21,RENT,75000,1/1/2013,NY,7.3,0,3/1/1998,0,20,0,17132,25,Current,36,546,13.11,93.6,B
3054970,8000,8000,254.03,MORTGAGE,75000,1/1/2013,NJ,12.69,1,5/1/1998,0,26,1,13507,37,Current,36,546,8.9,13,A
3054982,2250,2250,87.43,RENT,19200,1/1/2013,CA,5.31,0,12/1/2007,1,5,0,3967,5,Current,36,455,23.28,36.4,C
3054989,20675,20675,707.53,MORTGAGE,46000,1/1/2013,OR,8.61,0,10/1/2007,1,7,0,12666,10,Current,36,513,14.09,62.4,B
3054995,12000,12000,399.26,RENT,75000,1/1/2013,CA,17.71,0,4/1/1986,1,13,0,24262,51,Current,36,546,12.12,70.6,B
3054998,12250,12250,401.87,MORTGAGE,65000,1/1/2013,NY,14.55,0,1/1/2002,0,10,0,21197,18,Current,36,536,11.14,68.8,B
3055002,27575,27575,946.88,MORTGAGE,62000,1/1/2013,CA,19.63,0,11/1/1996,0,6,0,8720,16,Current,36,533,14.33,53.8,B
3055018,8000,8000,291.19,RENT,62000,2/1/2013,CO,28.9,0,4/1/2004,0,15,0,9380,23,Current,36,533,18.49,94.7,C
3055025,13000,13000,420.46,OWN,54000,1/1/2013,AZ,31.87,1,11/1/2001,0,13,0,8538,33,Current,36,524,10.16,49.4,B
3055030,2700,2700,101.02,OWN,9600,1/1/2013,OR,18.38,0,5/1/2007,0,5,0,4467,7,Current,36,408,20.49,89.3,C
3055036,11200,11200,372.65,RENT,96000,1/1/2013,IL,7.69,0,5/1/1982,1,11,1,15539,17,Current,36,562,12.12,46.2,B
3055039,10000,10000,374.14,RENT,45000,1/1/2013,FL,19.65,0,9/1/2001,3,14,0,3533,24,Current,36,512,20.49,64.2,C
